1647595.000000,7911.000000,68854.000000,257891.000000,264044.000000,118423.000000,212568.000000,150346.000000,9611.000000,229920.000000,89378.000000,6985.000000,21359.000000,73530.000000,143326.000000,68655.000000,15441.000000,291914.000000,22648.000000,30168.000000,3928.000000,48118.000000,5844.000000,49293.000000,32975.000000,104352.000000,8372.000000,171482.000000,28414.000000,43156.000000,283734.000000,89777.000000,296398.000000,29087.000000,55052.000000,234131.000000,112412.000000,279106.000000,9548.000000,96357.000000,10091.000000,136040.000000,116741.000000,125794.000000,238034.000000,232911.000000,264274.000000,51868.000000,117747.000000,176283.000000,19532.000000,88497.000000,25038.000000,77060.000000,5166.000000,21707.000000,6590.000000,13528.000000,4803.000000,13978.000000,106605.000000,69597.000000,210334.000000,276941.000000,59175.000000,9123.000000,275925.000000,316919.000000,144578.000000,124899.000000,210040.000000,222839.000000,307802.000000,16473.000000,216803.000000,340360.000000,53312.000000,7714.000000,224957.000000,103979.000000,55041.000000,15869.000000,71287.000000,196727.000000,280688.000000,281235.000000,271945.000000,248643.000000,166094.000000,10527.000000,30605.000000,141984.000000,87722.000000,57396.000000,8382.000000,89903.000000,73743.000000,109028.000000,164010.000000,336300.000000,42708.000000,65613.000000,125729.000000,172062.000000,217416.000000,114113.000000,29557.000000,195369.000000,168433.000000,65419.000000,58925.000000,115378.000000,277168.000000,283896.000000,290433.000000,61194.000000,77096.000000,12473.000000,105339.000000,4258.000000,109314.000000,121900.000000,190322.000000,24708.000000,44022.000000,313177.000000,47540.000000,30583.000000,332599.000000,89521.000000,231136.000000,37115.000000,284050.000000,9142.000000,34539.000000,268895.000000,359322.000000,49754.000000,286894.000000,84463.000000,12097.000000,286600.000000,165356.000000,5011.000000,85360.000000,314868.000000,12083.000000,6180.000000,38789.000000,78297.000000,251558.000000,66505.000000,34719.000000,32598.000000,323854.000000,3726.000000,182917.000000,11171.000000,15885.000000,138727.000000,196583.000000,42506.000000,104893.000000,287476.000000,29067.000000,11864.000000,98523.000000,65381.000000,43346.000000,93823.000000,293608.000000,105605.000000
7911.000000,40690.000000,8042.000000,10429.000000,8530.000000,5878.000000,9434.000000,8217.000000,9372.000000,8760.000000,9653.000000,4591.000000,8257.000000,8480.000000,8566.000000,6890.000000,3638.000000,6771.000000,6393.000000,7878.000000,4023.000000,7849.000000,4114.000000,8133.000000,8572.000000,6955.000000,7121.000000,11364.000000,6788.000000,7799.000000,9977.000000,8194.000000,6835.000000,8248.000000,10599.000000,9014.000000,12634.000000,9276.000000,6746.000000,8164.000000,8768.000000,9509.000000,8914.000000,7973.000000,7052.000000,12852.000000,9993.000000,10623.000000,11879.000000,8814.000000,8029.000000,9787.000000,7191.000000,10666.000000,13513.000000,6746.000000,4708.000000,4935.000000,3750.000000,9899.000000,9529.000000,9023.000000,10962.000000,9326.000000,7759.000000,7170.000000,6725.000000,10092.000000,10710.000000,11092.000000,12456.000000,9649.000000,11107.000000,7928.000000,8398.000000,6218.000000,6192.000000,9674.000000,8056.000000,8026.000000,8716.000000,7449.000000,7689.000000,8101.000000,8372.000000,7644.000000,8729.000000,9040.000000,12032.000000,6033.000000,5312.000000,9791.000000,10003.000000,8534.000000,6102.000000,6551.000000,9084.000000,10961.000000,8716.000000,7466.000000,9213.000000,10337.000000,10360.000000,9927.000000,8427.000000,8534.000000,7600.000000,9013.000000,8547.000000,9183.000000,7623.000000,8013.000000,10339.000000,10738.000000,10780.000000,12389.000000,7363.000000,5422.000000,12468.000000,5515.000000,8685.000000,9330.000000,10355.000000,7549.000000,8552.000000,11487.000000,8508.000000,7016.000000,11760.000000,8537.000000,8135.000000,10157.000000,8018.000000,7310.000000,8275.000000,9898.000000,7685.000000,9204.000000,10362.000000,10497.000000,8013.000000,11626.000000,8895.000000,4940.000000,11567.000000,9307.000000,7840.000000,5078.000000,10361.000000,10296.000000,9230.000000,9293.000000,6870.000000,5493.000000,8209.000000,4581.000000,8214.000000,10648.000000,7313.000000,8796.000000,9371.000000,7678.000000,11868.000000,10632.000000,7789.000000,14793.000000,8281.000000,6372.000000,6369.000000,7325.000000,9995.000000,10598.000000
68854.000000,8042.000000,354437.000000,77118.000000,74961.000000,28790.000000,62583.000000,80925.000000,8559.000000,64828.000000,57736.000000,9315.000000,19630.000000,62224.000000,54096.000000,25473.000000,10648.000000,72078.000000,7767.000000,17194.000000,5965.000000,43592.000000,6293.000000,24546.000000,38365.000000,73261.000000,8010.000000,66891.000000,31651.000000,36140.000000,67356.000000,68154.000000,71660.000000,20679.000000,56041.000000,70147.000000,69155.000000,80518.000000,6711.000000,54405.000000,10994.000000,50258.000000,47286.000000,65730.000000,68875.000000,78775.000000,84591.000000,44679.000000,84128.000000,74715.000000,33399.000000,73502.000000,18307.000000,60057.000000,9884.000000,23696.000000,6112.000000,8987.000000,5590.000000,19141.000000,63255.000000,70005.000000,47664.000000,70053.000000,50001.000000,9064.000000,61652.000000,69382.000000,75562.000000,71559.000000,72198.000000,57384.000000,88958.000000,10476.000000,66734.000000,69274.000000,54232.000000,6178.000000,68999.000000,67937.000000,50287.000000,19131.000000,46789.000000,53912.000000,70431.000000,74419.000000,63987.000000,70051.000000,86796.000000,7752.000000,30088.000000,64930.000000,56124.000000,37265.000000,11233.000000,65415.000000,65511.000000,65311.000000,73552.000000,48380.000000,47735.000000,52712.000000,74744.000000,74468.000000,53508.000000,70960.000000,29676.000000,72111.000000,72880.000000,71712.000000,41266.000000,74481.000000,82843.000000,80906.000000,82442.000000,63573.000000,59916.000000,12664.000000,63370.000000,6025.000000,56634.000000,70481.000000,65870.000000,22822.000000,27929.000000,81487.000000,52675.000000,26866.000000,66689.000000,74150.000000,76324.000000,16639.000000,71612.000000,8871.000000,23300.000000,77112.000000,57182.000000,48158.000000,67807.000000,65941.000000,17895.000000,86326.000000,43777.000000,4520.000000,40652.000000,62015.000000,14011.000000,5157.000000,17280.000000,36353.000000,82741.000000,58845.000000,27260.000000,39388.000000,84318.000000,4932.000000,70215.000000,11619.000000,20579.000000,69990.000000,74593.000000,44713.000000,65851.000000,77162.000000,24452.000000,8464.000000,54633.000000,42491.000000,35078.000000,66605.000000,79337.000000,60808.000000
257891.000000,10429.000000,77118.000000,3900414.000000,386077.000000,81150.000000,275444.000000,209960.000000,17278.000000,274570.000000,133202.000000,10050.000000,26628.000000,91587.000000,158762.000000,38840.000000,12664.000000,282011.000000,9429.000000,29307.000000,8789.000000,43068.000000,8470.000000,72343.000000,39237.000000,126575.000000,12241.000000,172712.000000,35262.000000,44126.000000,355259.000000,102835.000000,551866.000000,23964.000000,61837.000000,310200.000000,164210.000000,470954.000000,8506.000000,78589.000000,10506.000000,129127.000000,81369.000000,104422.000000,301950.000000,317926.000000,712884.000000,58284.000000,157061.000000,174766.000000,34313.000000,102880.000000,29753.000000,81456.000000,8353.000000,25106.000000,7634.000000,12763.000000,6826.000000,23689.000000,97003.000000,92114.000000,162835.000000,451122.000000,74731.000000,11101.000000,348862.000000,514510.000000,229669.000000,151777.000000,198697.000000,238488.000000,842559.000000,15998.000000,179136.000000,304765.000000,46560.000000,10284.000000,317209.000000,130710.000000,60715.000000,26533.000000,66766.000000,240791.000000,421197.000000,562584.000000,513001.000000,441419.000000,274203.000000,7876.000000,33663.000000,129773.000000,78778.000000,50934.000000,10207.000000,117076.000000,101461.000000,136148.000000,123858.000000,369557.000000,62578.000000,60316.000000,165141.000000,220049.000000,239837.000000,139561.000000,31693.000000,207555.000000,155788.000000,91085.000000,46636.000000,170650.000000,369023.000000,379018.000000,359656.000000,93152.000000,108497.000000,12774.000000,154687.000000,7073.000000,109898.000000,151740.000000,203628.000000,27102.000000,40663.000000,414892.000000,54305.000000,27129.000000,579814.000000,111502.000000,221505.000000,31242.000000,355786.000000,10703.000000,36904.000000,554506.000000,645414.000000,66405.000000,522821.000000,93793.000000,17873.000000,492970.000000,115858.000000,6273.000000,75659.000000,548840.000000,15368.000000,4605.000000,28638.000000,61429.000000,462477.000000,106075.000000,36289.000000,33567.000000,698004.000000,5124.000000,178641.000000,10631.000000,18662.000000,166800.000000,234429.000000,55746.000000,153174.000000,733332.000000,27409.000000,10786.000000,89713.000000,81419.000000,52545.000000,95233.000000,381594.000000,117126.000000
264044.000000,8530.000000,74961.000000,386077.000000,1944614.000000,108914.000000,292296.000000,213397.000000,17627.000000,269127.000000,108369.000000,12991.000000,33836.000000,87020.000000,165408.000000,54277.000000,11018.000000,203011.000000,14264.000000,31872.000000,5438.000000,62384.000000,7016.000000,80689.000000,46873.000000,125914.000000,12703.000000,186866.000000,29739.000000,52933.000000,288981.000000,97237.000000,361360.000000,23942.000000,72644.000000,253512.000000,161736.000000,355339.000000,9848.000000,85559.000000,12519.000000,138138.000000,97955.000000,122108.000000,270220.000000,314166.000000,394253.000000,70370.000000,155082.000000,183367.000000,25240.000000,101028.000000,26524.000000,88371.000000,7054.000000,28938.000000,7224.000000,14586.000000,5696.000000,16711.000000,134152.000000,91705.000000,224895.000000,374263.000000,77111.000000,12931.000000,299858.000000,363117.000000,195275.000000,152771.000000,237516.000000,247592.000000,453279.000000,26348.000000,164673.000000,331185.000000,59311.000000,9818.000000,296210.000000,113980.000000,67305.000000,21967.000000,60860.000000,227826.000000,307422.000000,451011.000000,330968.000000,273127.000000,215390.000000,8591.000000,33295.000000,156144.000000,113560.000000,69580.000000,14444.000000,130920.000000,121774.000000,139188.000000,142942.000000,359535.000000,62441.000000,67613.000000,167312.000000,249667.000000,225725.000000,130469.000000,31141.000000,232522.000000,180183.000000,77744.000000,57516.000000,142126.000000,1470601.000000,1570796.000000,1508936.000000,77846.000000,131124.000000,19026.000000,141805.000000,5292.000000,123498.000000,171659.000000,188600.000000,23852.000000,47490.000000,379836.000000,61732.000000,38375.000000,391076.000000,98466.000000,293977.000000,29397.000000,319706.000000,10767.000000,36985.000000,412431.000000,373736.000000,64875.000000,361352.000000,94121.000000,18922.000000,445392.000000,212831.000000,5219.000000,77892.000000,373193.000000,13830.000000,7062.000000,28549.000000,72841.000000,314962.000000,115080.000000,39688.000000,36261.000000,396091.000000,4431.000000,194136.000000,11578.000000,24147.000000,145951.000000,221394.000000,54462.000000,135301.000000,423768.000000,25253.000000,12899.000000,94799.000000,105655.000000,44418.000000,96162.000000,306846.000000,123820.000000
118423.000000,5878.000000,28790.000000,81150.000000,108914.000000,590046.000000,99905.000000,67874.000000,12929.000000,114318.000000,77847.000000,12477.000000,22007.000000,61501.000000,92569.000000,43307.000000,12210.000000,44286.000000,27549.000000,24472.000000,5021.000000,43902.000000,6031.000000,27944.000000,27164.000000,92346.000000,11214.000000,96241.000000,20423.000000,22424.000000,76123.000000,66195.000000,124007.000000,21922.000000,40198.000000,80906.000000,71788.000000,98356.000000,10296.000000,54752.000000,7673.000000,81446.000000,142445.000000,66896.000000,85940.000000,83700.000000,106633.000000,43808.000000,54925.000000,95853.000000,19135.000000,30535.000000,20558.000000,32996.000000,6817.000000,17895.000000,5795.000000,10980.000000,3990.000000,14131.000000,75313.000000,36945.000000,92958.000000,100556.000000,28521.000000,10351.000000,89996.000000,117996.000000,56786.000000,90054.000000,127531.000000,102653.000000,98326.000000,19371.000000,41161.000000,136248.000000,43237.000000,7320.000000,107990.000000,65845.000000,40964.000000,16919.000000,35940.000000,97784.000000,78866.000000,105970.000000,122336.000000,77119.000000,103755.000000,6469.000000,26875.000000,80627.000000,57661.000000,56547.000000,8937.000000,81398.000000,76713.000000,80736.000000,84503.000000,132404.000000,26961.000000,71447.000000,89237.000000,99121.000000,104705.000000,72213.000000,23571.000000,86839.000000,106037.000000,32705.000000,26642.000000,74736.000000,93773.000000,95089.000000,97772.000000,62148.000000,44643.000000,12909.000000,90231.000000,6027.000000,81390.000000,89007.000000,94990.000000,18589.000000,35209.000000,90723.000000,35286.000000,18765.000000,114734.000000,25505.000000,94560.000000,44883.000000,101102.000000,8675.000000,24676.000000,86347.000000,137935.000000,33011.000000,100547.000000,49687.000000,13902.000000,126489.000000,96368.000000,5891.000000,74306.000000,115178.000000,11565.000000,6212.000000,47063.000000,76198.000000,105877.000000,47670.000000,29405.000000,24108.000000,126257.000000,4119.000000,77282.000000,10115.000000,25871.000000,100135.000000,100171.000000,30316.000000,72887.000000,90698.000000,17493.000000,9584.000000,39190.000000,53986.000000,33461.000000,66468.000000,114721.000000,62174.000000
212568.000000,9434.000000,62583.000000,275444.000000,292296.000000,99905.000000,1487519.000000,196694.000000,12682.000000,241416.000000,91102.000000,9103.000000,28006.000000,74845.000000,131268.000000,43896.000000,9560.000000,178772.000000,14977.000000,30886.000000,5578.000000,59207.000000,7462.000000,113278.000000,38248.000000,123953.000000,12247.000000,174942.000000,33501.000000,43175.000000,249714.000000,98097.000000,232974.000000,25323.000000,68445.000000,207122.000000,147799.000000,242740.000000,8233.000000,96138.000000,13486.000000,132810.000000,83384.000000,98996.000000,241458.000000,245173.000000,268386.000000,66865.000000,150010.000000,175417.000000,31637.000000,76669.000000,35033.000000,75171.000000,8390.000000,31213.000000,6281.000000,13553.000000,4983.000000,19321.000000,111776.000000,78985.000000,198930.000000,300593.000000,86554.000000,10438.000000,229679.000000,266122.000000,167020.000000,155590.000000,179184.000000,228825.000000,281745.000000,26786.000000,156539.000000,187207.000000,59005.000000,9246.000000,241874.000000,118377.000000,64789.000000,18846.000000,69200.000000,173797.000000,215801.000000,273872.000000,257154.000000,239629.000000,211104.000000,10243.000000,45302.000000,110728.000000,93697.000000,39495.000000,9469.000000,120999.000000,113632.000000,129065.000000,109009.000000,211714.000000,69689.000000,61589.000000,149375.000000,196099.000000,169019.000000,108404.000000,28543.000000,165839.000000,160103.000000,86498.000000,42823.000000,139178.000000,311104.000000,288264.000000,265193.000000,72673.000000,135341.000000,19427.000000,154214.000000,6041.000000,125024.000000,136308.000000,182948.000000,22790.000000,46563.000000,235287.000000,59527.000000,30199.000000,292717.000000,100067.000000,255634.000000,22408.000000,219178.000000,9035.000000,39975.000000,266041.000000,284524.000000,68785.000000,318130.000000,91109.000000,19648.000000,273632.000000,175530.000000,5141.000000,96827.000000,279168.000000,15348.000000,4467.000000,21222.000000,84530.000000,250434.000000,106311.000000,38625.000000,34370.000000,278733.000000,3946.000000,151960.000000,11160.000000,34614.000000,142211.000000,167789.000000,48510.000000,139497.000000,275364.000000,23619.000000,12678.000000,97915.000000,175268.000000,35040.000000,93957.000000,239930.000000,104128.000000
150346.000000,8217.000000,80925.000000,209960.000000,213397.000000,67874.000000,196694.000000,991308.000000,20738.000000,154181.000000,111426.000000,11938.000000,22497.000000,102738.000000,118389.000000,39948.000000,10509.000000,152101.000000,15054.000000,28702.000000,6489.000000,51358.000000,6982.000000,100193.000000,38535.000000,124104.000000,15621.000000,157795.000000,38325.000000,49648.000000,193890.000000,93813.000000,197020.000000,22438.000000,68534.000000,170991.000000,148711.000000,200122.000000,11198.000000,90300.000000,11693.000000,142756.000000,55669.000000,121682.000000,170971.000000,175575.000000,204108.000000,67917.000000,123734.000000,144925.000000,35333.000000,141130.000000,33816.000000,75069.000000,9640.000000,26621.000000,8154.000000,12159.000000,4778.000000,18632.000000,102071.000000,85624.000000,164256.000000,222421.000000,68921.000000,14182.000000,237971.000000,188321.000000,180095.000000,158245.000000,167016.000000,181396.000000,229911.000000,23568.000000,138801.000000,163311.000000,62970.000000,9778.000000,134359.000000,121129.000000,55455.000000,21614.000000,64595.000000,169298.000000,172656.000000,204510.000000,188114.000000,164009.000000,189391.000000,9079.000000,38572.000000,142765.000000,92831.000000,62510.000000,10576.000000,116118.000000,127357.000000,135357.000000,134330.000000,160832.000000,56528.000000,69523.000000,124247.000000,151964.000000,147341.000000,145470.000000,39919.000000,177163.000000,145582.000000,103057.000000,41682.000000,117126.000000,229967.000000,237006.000000,199642.000000,74466.000000,104310.000000,15592.000000,127254.000000,6032.000000,90728.000000,132557.000000,168504.000000,25753.000000,53242.000000,201357.000000,63066.000000,30576.000000,207068.000000,130144.000000,849407.000000,32466.000000,227810.000000,10019.000000,32496.000000,178594.000000,203802.000000,54444.000000,194536.000000,86863.000000,17445.000000,207644.000000,140329.000000,6126.000000,61831.000000,165598.000000,14847.000000,5152.000000,29883.000000,80576.000000,412718.000000,85300.000000,39633.000000,36554.000000,208140.000000,4328.000000,122478.000000,12902.000000,27834.000000,126307.000000,187748.000000,49810.000000,144643.000000,201055.000000,27918.000000,11589.000000,112908.000000,129940.000000,52318.000000,93299.000000,166274.000000,112931.000000
9611.000000,9372.000000,8559.000000,17278.000000,17627.000000,12929.000000,12682.000000,20738.000000,132337.000000,20805.000000,25959.000000,6453.000000,9175.000000,18163.000000,23865.000000,9751.000000,4969.000000,7276.000000,9215.000000,10854.000000,4598.000000,12253.000000,4103.000000,63585.000000,17523.000000,10624.000000,7326.000000,16224.000000,32985.000000,10622.000000,12026.000000,15878.000000,13085.000000,10298.000000,13839.000000,13131.000000,16471.000000,25685.000000,5603.000000,18227.000000,10502.000000,12301.000000,23734.000000,13316.000000,12852.000000,17679.000000,25972.000000,30723.000000,9235.000000,18003.000000,17556.000000,18785.000000,19580.000000,16358.000000,7213.000000,6646.000000,6078.000000,6310.000000,4108.000000,12870.000000,14748.000000,18032.000000,26725.000000,14975.000000,9655.000000,6637.000000,13372.000000,11857.000000,22775.000000,11629.000000,18707.000000,40879.000000,14016.000000,14171.000000,27284.000000,15984.000000,14651.000000,7598.000000,11408.000000,15918.000000,9486.000000,8499.000000,19821.000000,23333.000000,16781.000000,25401.000000,28011.000000,15354.000000,14028.000000,5699.000000,10198.000000,14166.000000,8624.000000,12728.000000,6228.000000,14406.000000,37838.000000,13755.000000,33186.000000,11793.000000,11999.000000,11353.000000,10519.000000,20510.000000,11062.000000,13215.000000,12621.000000,21895.000000,15121.000000,10346.000000,12763.000000,21455.000000,19806.000000,16296.000000,13774.000000,16266.000000,14977.000000,11231.000000,12054.000000,4426.000000,18326.000000,9382.000000,17453.000000,12977.000000,24768.000000,21186.000000,9840.000000,8868.000000,33852.000000,15541.000000,31731.000000,17504.000000,15447.000000,6607.000000,16251.000000,9638.000000,19689.000000,20590.000000,18242.000000,11127.000000,11243.000000,12780.000000,64279.000000,4427.000000,13828.000000,26361.000000,6449.000000,4708.000000,18733.000000,19605.000000,15545.000000,11975.000000,7775.000000,14155.000000,17623.000000,3686.000000,8449.000000,9268.000000,12985.000000,14136.000000,25811.000000,14242.000000,17912.000000,17861.000000,6348.000000,12772.000000,11074.000000,54871.000000,8526.000000,11079.000000,21498.000000,13879.000000
229920.000000,8760.000000,64828.000000,274570.000000,269127.000000,114318.000000,241416.000000,154181.000000,20805.000000,1540965.000000,120826.000000,11009.000000,22787.000000,82599.000000,163604.000000,41553.000000,11469.000000,221865.000000,11778.000000,25228.000000,5539.000000,52012.000000,6412.000000,98637.000000,33350.000000,78536.000000,9644.000000,167707.000000,32031.000000,44498.000000,287700.000000,114832.000000,337658.000000,21823.000000,76619.000000,265060.000000,144662.000000,286065.000000,9127.000000,87714.000000,14688.000000,133962.000000,68175.000000,91419.000000,194154.000000,286897.000000,312841.000000,56358.000000,163992.000000,174673.000000,24411.000000,103501.000000,35058.000000,84342.000000,8901.000000,25105.000000,5262.000000,11684.000000,4528.000000,20083.000000,111739.000000,75641.000000,233851.000000,300254.000000,70103.000000,11736.000000,240408.000000,286870.000000,163202.000000,175126.000000,192513.000000,211418.000000,295212.000000,20576.000000,203108.000000,260230.000000,47258.000000,8842.000000,244885.000000,155825.000000,71660.000000,14923.000000,62041.000000,292273.000000,307367.000000,291484.000000,318866.000000,257740.000000,156411.000000,9760.000000,39473.000000,98737.000000,108967.000000,72113.000000,8072.000000,115624.000000,107218.000000,156202.000000,144507.000000,307774.000000,62930.000000,67846.000000,146466.000000,197669.000000,260032.000000,113596.000000,38750.000000,180696.000000,154043.000000,77651.000000,33356.000000,127713.000000,297333.000000,275474.000000,321011.000000,61298.000000,145937.000000,12465.000000,151360.000000,4594.000000,117719.000000,118217.000000,181929.000000,20327.000000,64399.000000,302545.000000,54334.000000,35942.000000,353857.000000,95485.000000,238115.000000,30470.000000,283709.000000,9500.000000,40689.000000,296798.000000,342388.000000,57787.000000,330333.000000,66737.000000,19919.000000,324406.000000,148220.000000,7409.000000,87341.000000,309900.000000,14225.000000,4718.000000,28229.000000,85794.000000,312301.000000,81219.000000,35306.000000,30203.000000,339930.000000,3671.000000,176805.000000,10946.000000,31710.000000,154186.000000,172692.000000,40371.000000,123812.000000,319827.000000,28204.000000,14106.000000,82228.000000,146117.000000,38427.000000,93122.000000,260075.000000,108704.000000
